ID,Category,Pos_b,Pos_e,Privacy
1613,game,7,10,外体验者
1613,vx,11,11,摄
1613,game,12,15,魂师微博
1613,vx,16,16,主
1613,game,17,20,要发布消
1613,vx,21,21,息
1613,game,22,25,和提供各
1613,organization,26,27,种福
1613,email,29,45,jolie1118@hotmail
1613,organization,46,49,.com
1613,email,51,52,知名
1613,position,53,53,摄
1613,vx,54,54,影
1613,game,55,58,师，行摄
1613,vx,59,59,作
1613,game,60,63,家，花图
1613,organization,64,64,摄
1613,vx,65,65,影
1613,game,66,69,公司创办
1613,organization,70,71,"人"""
1614,company,0,0,主
1614,organization,1,2,持节
1614,company,4,4,：
1614,organization,5,5,中
1614,vx,6,6,央
1614,game,7,10,电视台7
1614,organization,11,13,《美丽
1614,mobile,14,15,中国
1614,mobile,16,17,乡村
1614,mobile,18,19,行》
1614,position,20,20,每
1614,vx,21,21,周
1614,game,22,26,一至五18
1614,organization,27,29,:05
1614,book,31,32,北京
1614,scene,33,38,电视台【在线
1614,vx,39,39,E
1614,game,40,43,起来】影
1614,organization,44,45,视作
1614,company,47,47,：
1614,movie,48,48,《
1614,vx,49,49,新
1614,game,50,53,九品芝麻
1614,vx,54,54,官
1614,game,55,55,》
1614,movie,56,56,《
1614,vx,57,57,牡
1614,game,58,61,丹仙子》
1614,organization,62,63,个人
1614,company,65,65,曲
1614,movie,66,66,《
1614,vx,67,67,武
1614,game,68,68,神
1614,movie,69,69,》
1614,vx,70,70,，
1614,game,71,74,主持人、
1614,organization,75,76,演员
1614,company,78,78,潘
1614,organization,79,80,晓锋
1615,email,0,9,IDon`tGive
1615,organization,10,14,AFuck
1615,book,16,17,海口
1615,scene,18,22,市街舞协会
1615,position,22,22,会
1615,vx,24,24,长
1615,game,25,28,，海口市
1615,organization,29,31,TDS
1615,company,33,33,舞
1615,organization,34,35,季街
1615,email,37,38,大赛
1615,position,39,39,创
1615,vx,40,40,始
1615,game,41,44,人，海南
1615,vx,45,48,FREE
1615,game,49,60,STYLEHAINAN街
1615,vx,61,61,舞
1615,game,62,65,大赛创始
1615,organization,66,67,"人"""
1616,company,0,0,数
1616,organization,1,1,字
1616,vx,2,2,电
1616,game,3,3,影
1616,movie,4,4,《
1616,vx,5,5,青
1616,game,6,9,春的季节
1616,organization,10,11,》电
1616,company,13,13,剧
1616,movie,14,14,《
1616,vx,15,15,税
1616,game,16,19,案风云》
1616,vx,20,20,电
1616,game,21,21,影
1616,movie,22,22,《
1616,vx,23,23,宫
1616,game,24,27,锁沉香》
1616,organization,28,28,电
1616,vx,29,29,视
1616,game,30,33,剧《大汉
1616,organization,34,36,情缘之
1616,mobile,37,38,云中
1616,mobile,39,40,歌》
1616,position,41,41,一
1616,vx,42,42,个
1616,game,43,46,感性的女
1616,vx,47,47,孩
1616,game,48,51,儿，爱哭
1616,organization,52,53,也爱
1616,email,55,56,。，
1616,position,57,57,演
1616,game,58,61,员，电影
1616,organization,62,64,《青春
1616,mobile,65,66,的季
1616,mobile,67,68,节》
1616,position,69,69,饰
1616,vx,70,70,演
1616,game,71,74,女一号刘
1616,organization,75,76,洛丹
1617,email,0,2,鸟巢大
1617,address,3,4,型魔
1617,company,6,6,剧
1617,movie,7,7,《
1617,vx,8,8,鸟
1617,game,9,12,巢吸引》
1617,organization,13,14,主角
1617,email,16,21,色魔”扮演者
1617,organization,22,24,。《姑
1617,mobile,25,26,娘姑
1617,mobile,27,28,娘》
1617,mobile,29,29,在
1617,name,30,30,美
1617,mobile,31,31,获
1617,name,32,32,奖
1617,mobile,33,34,。，
1617,position,35,35,歌
1617,QQ,36,36,手
1617,name,37,37,左
1617,mobile,38,39,炜，
1617,position,40,40,第
1617,vx,41,41,十
1617,game,42,45,二届全国
1617,vx,46,48,青歌赛
1617,position,49,49,银
1617,vx,50,50,奖
1617,game,51,54,获得者代
1617,vx,55,55,表
1617,game,56,56,作
1617,movie,57,57,《
1617,vx,58,58,船
1617,game,59,62,娘》《开
1617,organization,63,65,心就好
1617,organization,66,68,》《姑
1617,mobile,69,70,娘姑
1617,organization,71,72,娘》
1618,email,0,2,目前还
1618,organization,3,3,没
1618,vx,4,4,有
1618,game,5,8,《生化奇
1618,organization,9,9,兵
1618,vx,10,10,2
1618,game,11,14,》的具体
1618,vx,15,15,消
1618,game,16,19,息，9月
1618,vx,20,20,初
1618,game,21,24,已发行具
1618,vx,25,25,有
1618,game,26,29,交通处罚
1618,vx,30,30,相
1618,game,31,34,关应用的
1618,vx,35,35,金
1618,game,36,40,融ic卡；
1618,organization,41,41,光
1618,vx,42,42,大
1618,game,43,46,银行宁波
1618,vx,47,47,市
1618,game,48,51,分行已完
1618,vx,52,52,成
1618,game,53,56,系统改造
1618,vx,57,57,，
1618,game,58,61,9月中旬
1618,organization,62,63,已发
1618,company,65,65,借
1618,organization,66,67,记+
1618,email,72,77,税务部门依法
1618,vx,78,78,查
1618,game,79,82,处范冰冰
1618,vx,83,83,偷
1618,game,84,87,逃税问题
1618,vx,88,88,公
1618,game,89,92,考人之家
1618,vx,93,93,>
1618,game,94,97,山分享范
1618,vx,98,98,冰
1618,game,99,103,冰身家60
1618,vx,104,104,亿
1618,game,105,108,，—同“
1618,organization,109,110,新绝
1618,email,112,117,得到宇峻授权
1618,vx,118,118,类
1618,game,119,122,似，已经
1618,organization,123,124,得到
1618,email,126,131,日工作室授权
1618,vx,132,132,的
1618,game,133,133,《
1618,movie,134,134,虚
1618,vx,135,135,拟
1618,game,136,139,人生4》
1618,vx,140,140,尤
1618,game,141,144,其值得一
1618,vx,145,145,提
1618,game,146,149,的是蓝环
1618,vx,150,150,岛
1618,game,151,154,有媲美丹
1618,vx,155,155,绒
1618,game,156,159,亚路沙滩
1618,vx,160,160,的
1618,game,161,164,赏日落视
1618,vx,165,165,角
1618,game,166,169,，丹绒亚
1618,organization,170,171,路的
1618,email,173,178,落号称世界第
1618,vx,179,179,三
1618,game,180,183,，古巴等
1618,organization,184,185,一些
1618,email,187,192,战时期的热点
1618,vx,193,193,地
1618,game,194,197,区，玩家
1618,vx,198,198,投
1618,game,199,202,身越南丛
1618,vx,203,203,林
1618,game,204,207,时将扮演
1618,organization,208,211,MACV
1618,company,213,214,SO
1618,organization,215,215,G
1618,vx,216,216,成
1618,game,217,220,员，专司
1618,vx,221,221,敌
1618,game,222,225,后渗透、
1618,vx,226,226,弗
1618,game,227,230,格森承认
1618,organization,231,231,维
1618,vx,232,232,拉
1618,game,233,236,本季非常
1618,vx,237,237,有
1618,game,238,241,望撼动4
1618,vx,242,242,大
1618,game,243,246,家族的排
1618,organization,247,248,位，
1618,email,249,250,更让
1618,position,251,251,爵
1618,vx,252,252,爷
1618,game,253,256,烦心的是
1618,vx,257,257,除
1618,game,258,261,了贝巴托
1618,vx,262,262,夫
1618,game,263,266,和布朗的
1618,vx,267,267,伤
1618,game,268,271,势之外，
1618,vx,272,272,近
1618,game,273,276,几年来，
1618,organization,277,277,印
1618,vx,278,278,美
1618,game,279,282,两国虽然
1618,organization,283,284,不时
1618,email,286,291,行陆军联合演
1618,vx,292,292,习
1618,game,293,296,，但规模
1618,vx,297,297,都
1618,game,298,301,不大，每
1618,vx,302,302,次
1618,game,303,303,演
1618,movie,304,304,习
1618,vx,305,305,各
1618,game,306,311,方只有100
1618,vx,312,312,多
1618,game,313,316,名官兵参
1618,organization,317,318,加。
1619,company,0,0,中
1619,organization,1,1,国
1619,vx,2,2,铁
1619,game,3,6,建合肥公
1619,vx,7,7,司
1619,game,8,11,营销总监
1619,vx,12,12,中
1619,game,13,16,铁国际城
1619,vx,17,19,200
1619,game,20,23,万方，家
1619,vx,24,24,前
1619,game,25,28,有湿地公
1619,organization,29,30,园，
1619,email,32,37,有大房颍水库
1619,vx,38,38,，
1619,game,39,42,六安路小
1619,organization,43,44,学，
1619,company,47,47,中
1619,organization,48,49,名校
1619,book,51,52,南师
1619,scene,53,58,大幼儿园伴随
1619,vx,59,59,孩
1619,game,60,63,子健康成
1619,organization,64,65,长。
1619,company,67,67,中
1619,organization,68,68,国
1619,vx,69,69,铁
1619,game,70,73,建房地产
1619,vx,74,74,集
1619,game,75,78,团合肥置
1619,vx,79,79,业
1619,game,80,83,有限公司
1619,organization,84,86,营销总
1619,organization,87,88,"监"""
162,company,0,0,驱
162,organization,1,1,车
162,vx,2,2,不
162,game,3,6,足半小时
162,vx,7,7,即
162,game,8,11,可到达。
162,vx,12,13,15
162,game,14,17,分钟经济
162,vx,18,18,圈
162,game,19,22,内，分布
162,vx,23,23,着
162,game,24,27,上地信息
162,vx,28,28,产
162,game,29,32,业基地、
162,vx,33,33,中
162,game,34,37,关村科技
162,organization,38,38,园
162,vx,39,39,、
162,game,40,43,大望京商
162,organization,44,45,务区
162,company,47,47,目
162,organization,48,48,前
162,vx,49,49,两
162,game,50,53,队均没有
162,organization,54,54,取
162,vx,55,55,得
162,game,56,59,积分，但
162,organization,60,60,费
162,vx,61,61,耶
162,game,62,65,诺德多赛
162,vx,66,66,一
162,game,67,70,场，如果
162,vx,71,71,本
162,game,72,75,轮不胜基
162,vx,76,76,本
162,game,77,80,被淘汰出
162,vx,81,81,局
162,game,82,85,，受新款
162,vx,86,86,游
162,game,87,87,戏
162,movie,88,88,《
162,vx,89,89,变
162,game,90,93,形金刚》
162,vx,94,94,及
162,game,95,98,《X战警
162,organization,99,99,》
162,vx,100,100,在
162,game,101,104,市场上热
162,vx,105,105,销
162,game,106,109,的推动，
162,vx,110,110,北
162,game,111,114,美票房综
162,vx,115,115,述
162,game,116,116,：
162,movie,117,117,《
162,vx,118,118,魔
162,game,119,122,法奇缘》
162,vx,123,123,低
162,game,124,127,调连庄无
162,organization,128,129,力救
162,email,131,136,日本政府今年
162,vx,137,137,3
162,game,138,141,月首先向
162,organization,142,142,索
162,vx,143,143,马
162,game,144,147,里海域派
162,organization,148,148,遣
162,vx,149,149,了
162,game,150,153,两艘驱逐
162,vx,154,154,舰
162,game,155,158,，7月又
162,organization,159,159,派
162,vx,160,160,出
162,game,161,164,第二批舰
162,organization,165,166,队。
162,email,167,172,今年5月，邮
162,vx,173,173,储
162,game,174,177,巨网：3
162,vx,178,178,万
162,game,179,182,多营业网
162,organization,183,184,点支
162,email,186,191,三农欧赔方面
162,vx,192,192,同
162,game,193,196,样不看好
162,organization,197,197,拉
162,vx,198,198,齐
162,game,199,199,奥
162,movie,200,200,，
162,vx,201,203,eur
162,game,204,209,obet等公
162,vx,210,210,司
162,game,211,214,主胜开到
162,vx,215,215,2
162,game,216,220,.10，在
162,vx,221,221,市
162,game,222,225,场中最高
162,vx,226,226,，
162,game,227,230,许多我们
162,vx,231,231,所
162,game,232,235,熟知的大
162,vx,236,236,陆
162,game,237,240,版书名，
162,vx,241,241,也
162,game,242,245,是在不断
162,vx,246,246,打
162,game,247,250,磨中诞生
162,vx,251,251,的
162,game,252,255,。比如，
162,vx,256,256,迈
162,game,257,260,克尔·坎
162,organization,261,262,宁安
162,email,264,266,《时时
162,organization,267,267,刻
162,vx,267,267,刻
162,game,269,272,》曾被译
162,vx,273,273,为
162,game,274,277,《卡卡镇
162,organization,278,279,上的
162,email,281,286,筑大都维持百
162,vx,287,287,年
162,game,288,291,前的模样
162,vx,292,292,，
162,game,293,296,因此卡卡
162,organization,297,298,镇有
162,email,300,305,古迹之都”的
162,vx,306,306,美
162,game,307,310,称，你绝
162,vx,311,311,对
162,game,312,315,不能错过
162,vx,316,316,的
162,game,317,320,是卡卡博
162,organization,321,322,物馆
162,email,324,329,姜山：意大利
162,vx,330,330,目
162,game,331,334,前的情况
162,vx,335,335,也
162,game,336,339,不妙啊，
162,vx,340,340,同
162,game,341,344,样是大面
162,vx,345,345,积
162,game,346,349,遭遇伤病
162,vx,350,350,，
162,game,351,354,因伤落选
162,vx,355,355,的
162,game,356,356,球
162,movie,357,357,员
162,vx,358,358,几
162,game,359,362,乎可以组
162,vx,363,363,成
162,game,364,367,一个阵容
162,organization,368,369,了。
1620,company,0,0,富
1620,organization,1,2,勒姆
1620,email,4,9,场0-0闷和
1620,vx,10,10,分
1620,game,11,14,心欧战的
1620,organization,15,15,利
1620,vx,16,16,物
1620,game,17,20,浦绝非偶
1620,vx,21,21,然
1620,game,22,25,所为，从
1620,organization,26,26,前
1620,vx,27,27,两
1620,game,28,31,个主场以
1620,organization,32,33,两个
1620,email,35,40,-北京房管中
1620,organization,41,41,心
1620,vx,42,42,主
1620,game,43,46,任涉嫌挪
1620,vx,47,47,用
1620,game,48,54,近9000万元
1620,vx,55,55,公
1620,game,56,59,款郭村和
1620,organization,60,60,大
1620,vx,61,61,塘
1620,game,62,65,聚德花园
1620,organization,66,66,三
1620,vx,67,67,个
1620,game,68,74,社区2000多
1620,organization,75,76,套。
1621,email,0,5,八哥一如既往
1621,vx,6,6,的
1621,game,7,10,为大家倾
1621,vx,11,11,力
1621,game,12,15,主持外，
1621,vx,16,16,还
1621,game,17,20,邀请到人
1621,vx,21,21,气
1621,game,22,24,WAR
1621,movie,25,25,3
1621,vx,26,26,解
1621,game,27,30,说小Y作
1621,vx,31,31,为
1621,game,32,35,解说嘉宾
1621,vx,36,36,，
1621,game,37,40,如果不是
1621,vx,41,41,自
1621,game,42,45,驾前往，
1621,organization,46,47,那么
1621,book,49,49,前
1621,scene,50,50,从
1621,address,51,52,成都
1621,email,54,56,青城山
1621,vx,57,57,主
1621,game,58,61,要有以下
1621,vx,62,62,4
1621,game,63,66,种方式班
1621,vx,67,67,车
1621,game,68,71,、城际动
1621,vx,72,72,车
1621,game,73,76,、景区直
1621,organization,77,77,通
1621,vx,78,78,车
1621,game,79,82,和跟团包
1621,organization,83,84,车。
1622,company,0,0,中
1622,organization,1,1,国
1622,vx,2,2,房
1622,game,3,6,地产网络
1622,organization,7,7,媒
1622,vx,8,8,体
1622,game,9,14,100强网站
1622,organization,15,15,、
1622,vx,16,16,海
1622,game,17,20,房网创始
1622,organization,21,21,人
1622,vx,22,22,、
1622,game,23,26,总经理。
1622,organization,27,28,海南
1622,email,30,34,产网络分销
1622,position,35,35,创
1622,vx,36,36,始
1622,game,37,40,人，地产
1622,vx,41,41,营
1622,game,42,45,销策划专
1622,vx,46,46,家
1622,game,47,50,、政府顾
1622,organization,51,52,问，
1622,email,54,56,《海南
1622,organization,57,59,马讯》
1622,position,60,60,总
1622,vx,61,61,编
1622,game,62,65,辑，省房
1622,vx,66,66,协
1622,game,67,70,副秘书长
1622,vx,71,71,，
1622,game,72,75,海房网（
1622,organization,76,79,www.
1622,company,82,83,98
1622,organization,84,86,fdc
1622,email,88,91,com）
1622,position,92,92,创
1622,vx,93,93,始
1622,game,94,97,人、总经
1622,organization,98,99,"理"""
1623,company,0,3,DOTA
1623,organization,4,5,2将
1623,email,7,12,用全新配队机
1623,organization,13,14,制！
1624,email,0,1,被告
1624,position,2,2,代
1624,vx,3,3,理
1624,game,4,7,律师认为
1624,vx,8,8,，
1624,game,9,12,原告提供
1624,organization,13,13,的
1624,vx,14,14,认
1624,game,15,18,购申请书
1624,organization,19,19,只
1624,vx,20,20,有
1624,game,21,24,原告的签
1624,organization,25,26,名，
1624,company,28,28,渣
1624,movie,29,29,打
1624,vx,30,30,银
1624,game,31,34,行方面的
1624,vx,35,35,签
1624,game,36,39,名和盖章
1624,vx,40,40,，
1624,game,41,41,《
1624,movie,42,42,墨
1624,vx,43,43,香
1624,game,44,47,》官方网
1624,vx,48,48,站
1624,game,49,56,ms.runup
1624,vx,57,57,.
1624,game,58,62,cn/他们
1624,organization,63,63,的
1624,vx,64,64,目
1624,game,65,68,标是成为
1624,organization,69,69,巴
1624,vx,70,70,西
1624,game,71,77,DotA界的龙
1624,vx,78,78,头
1624,game,79,82,老大，国
1624,organization,83,84,务院
1624,position,85,85,总
1624,vx,86,86,理
1624,game,87,90,温家宝9
1624,vx,91,91,日
1624,game,92,95,主持召开
1624,organization,96,96,国
1624,vx,97,97,务
1624,game,98,101,院常务会
1624,vx,102,102,议
1624,game,103,106,，分析当
1624,vx,107,107,前
1624,game,108,111,粮食生产
1624,vx,112,112,形
1624,game,113,116,势，在近
1624,vx,117,117,期
1624,game,118,121,已出台扶
1624,vx,122,122,持
1624,game,123,126,政策的基
1624,vx,127,127,础
1624,game,128,131,上，为逃
1624,vx,132,132,避
1624,game,133,136,法律追究
1624,vx,137,137,，
1624,game,138,141,他竟造假
1624,vx,142,142,遗
1624,game,143,146,书说是自
1624,vx,147,147,杀
1624,game,148,151,殉情。昨
1624,organization,152,153,日上
1624,email,155,160,，广州市中级
1624,vx,161,161,人
1624,game,162,165,民法院公
1624,vx,166,166,开
1624,game,167,170,审理了此
1624,organization,171,172,案。
1625,email,0,5,直升飞机会带
1625,vx,6,6,领
1625,game,7,7,乘
1625,movie,8,8,客
1625,vx,9,9,掠
1625,game,10,13,过哈德逊
1625,vx,14,14,河
1625,game,15,18,的上空，
1625,vx,19,19,近
1625,game,20,23,距离观看
1625,vx,24,24,自
1625,game,25,28,由女神像
1625,vx,29,29,、
1625,game,30,33,帝国大厦
1625,vx,34,34,、
1625,game,35,38,中央公园
1625,vx,39,39,、
1625,game,40,43,华尔街、
1625,vx,44,44,除
1625,game,45,48,此之外，
1625,vx,49,49,移
1625,game,50,53,动支付也
1625,organization,54,55,从国
1625,company,57,57,行
1625,organization,58,59,开始
1625,company,61,61,中
1625,organization,62,62,国
1625,vx,63,63,工
1625,game,64,67,商银行、
1625,vx,68,68,中
1625,game,69,72,国联通、
1625,vx,73,73,中
1625,game,74,77,国银联推
1625,vx,78,78,出
1625,game,79,82,全国首张
1625,vx,83,83,“
1625,game,84,89,手机sim卡
1625,vx,90,90,＋
1625,game,91,94,中储粮内
1625,vx,95,95,部
1625,game,96,99,人士则透
1625,vx,100,100,露
1625,game,101,107,，从2008年
1625,vx,108,108,国
1625,game,109,112,家启动大
1625,vx,113,113,豆
1625,game,114,117,临储储备
1625,vx,118,118,以
1625,game,119,122,来，记者
1625,vx,123,123,前
1625,game,124,127,往南京朝
1625,vx,128,128,天
1625,game,129,132,宫古玩市
1625,vx,133,133,场
1625,game,134,137,一楼的翡
1625,vx,138,138,翠
1625,game,139,142,专营店“
1625,vx,143,143,怀
1625,game,144,147,远翡翠”
1625,organization,148,148,，
1625,vx,149,149,店
1625,game,150,153,主高怀远
1625,vx,154,154,从
1625,game,155,158,经营商家
1625,vx,159,159,的
1625,game,160,163,角度，而
1625,vx,164,164,根
1625,game,165,168,据法律规
1625,vx,169,169,定
1625,game,170,173,，该类案
1625,vx,174,174,件
1625,game,175,178,属自诉案
1625,vx,179,179,件
1625,game,180,183,。警方拟
1625,vx,184,184,对
1625,game,185,188,该案不予
1625,vx,189,189,立
1625,game,190,193,案，并根
1625,vx,194,194,据
1625,game,195,198,程序告知
1625,organization,199,200,当事
1625,email,202,207,向法院直接起
1625,organization,208,209,诉。
1626,company,0,0,赵
1626,organization,1,2,苏宁
1626,company,4,4,字
1626,organization,5,6,石之
1626,company,8,11,1985
1626,organization,12,13,年研
1626,book,15,15,於
1626,scene,16,17,江苏
1626,name,18,18,省
1626,mobile,19,19,国
1626,name,20,20,画
1626,mobile,21,21,院
1626,name,22,22,国
1626,mobile,23,23,画
1626,name,24,24,专
1626,mobile,25,26,业，
1626,position,27,27,中
1626,vx,28,28,国
1626,game,29,32,美协敦煌
1626,organization,33,33,艺
1626,vx,34,34,术
1626,game,35,38,创作中心
1626,organization,39,40,顾问
1626,email,42,47,大写意山水画
1626,organization,48,49,画家
1626,email,51,58,工作联系VIP邮
1626,vx,59,59,箱
1626,game,60,65,sn8800
1626,vx,66,66,@
1626,game,67,74,vip.188.
1626,organization,75,78,com或
1626,company,80,80,信
1626,government,81,81,，
1626,name,82,82,赵
1626,mobile,83,83,苏
1626,name,84,84,宁
1626,mobile,85,85,，
1626,name,86,86,专
1626,mobile,87,87,业
1626,name,88,88,大
